"rental_id","owner_id","vehicle_id","location_id","rate_daily","rating","rentertripstaken","reviewcount","location_id-2","location_city","location_country","location_latitude","location_longitude","airport_city","vehicle_id-2","vehicle_make","vehicle_model","vehicle_type","vehicle_year","fueltype","estimated_car_price"
22312,10636150,1962,4185,"108.00","5.00",7,6,4185,"Philadelphia","US","39.954516","-75.167253","Philadelphia",1962,"BMW","X5","suv",2017,"GASOLINE","40000.00"
22313,1876077,165,4129,"44.00","5.00",2,2,4129,"Brea","US","33.922749","-117.879693","Santa Ana",165,"Honda","Clarity","sedan",2018,"HYBRID","30000.00"
22314,506811,1496,3152,"72.00","4.97",32,29,3152,"Santa Ana","US","33.678179","-117.861912","Santa Ana",1496,"BMW","3-Series","sedan",2020,"GASOLINE","45000.00"
22315,2040764,1615,1038,"60.00","4.97",44,40,1038,"Philadelphia","US","39.996339","-75.153870","Philadelphia",1615,"Honda","CR-V","suv",2008,"GASOLINE","7000.00"
22316,2040764,1377,4691,"55.00","4.78",9,9,4691,"Philadelphia","US","39.996502","-75.154136","Philadelphia",1377,"Hyundai","Santa Fe","suv",2009,"GASOLINE","7000.00"
22317,4261256,1282,5265,"334.00","5.00",4,4,5265,"Mount Laurel Township","US","39.998442","-74.880304","Philadelphia",1282,"Tesla","Model X","suv",2016,"ELECTRIC","60000.00"
22318,2040764,142,3243,"69.00","4.92",41,39,3243,"Philadelphia","US","39.996874","-75.155548","Philadelphia",142,"Honda","CR-V","suv",2007,"GASOLINE","5000.00"
22319,2040764,894,633,"74.00","5.00",16,14,633,"Philadelphia","US","39.996639","-75.155898","Philadelphia",894,"Honda","Pilot","suv",2009,"GASOLINE","8000.00"
22320,15744830,1393,2097,"60.00","5.00",1,1,2097,"Philadelphia","US","39.978323","-75.160634","Philadelphia",1393,"Mitsubishi","Outlander Sport","suv",2016,"GASOLINE","15000.00"
22321,1858419,776,902,"68.00",NULL,1,0,902,"Wilmington","US","39.787460","-75.532843","Philadelphia",776,"Volvo","XC60","suv",2015,"GASOLINE","20000.00"
22322,1351290,462,964,"110.00",NULL,0,0,964,"Cedar Park","US","30.472156","-97.826193","Austin",462,"Chevrolet","Suburban","suv",2020,"GASOLINE","70000.00"
22323,4087896,1027,59,"69.00","5.00",1,1,59,"Los Angeles","US","33.970319","-118.380418","Los Angeles",1027,"Alfa Romeo","Stelvio","suv",2019,"GASOLINE","40000.00"
22324,14398038,232,3314,"78.00","5.00",12,10,3314,"Glendale","US","34.168486","-118.289541","Los Angeles",232,"Land Rover","Range Rover Velar","suv",2020,"GASOLINE","60000.00"
22325,6306212,1813,1921,"115.00","5.00",2,1,1921,"Collingdale","US","39.915415","-75.287565","Philadelphia",1813,"Jeep","Grand Cherokee","suv",2014,"GASOLINE","20000.00"
22326,687663,65,1985,"275.00","5.00",2,2,1985,"Harrison Township","US","39.727461","-75.258292","Philadelphia",65,"Tesla","Model X","suv",2017,"ELECTRIC","65000.00"
22327,11540748,1834,130,"44.00","4.91",27,23,130,"Drexel Hill","US","39.934700","-75.292273","Philadelphia",1834,"Dodge","Grand Caravan","minivan",2008,"GASOLINE","6000.00"
22328,4261256,281,3859,"66.00","4.71",94,75,3859,"Philadelphia","US","39.911286","-75.187657","Philadelphia",281,"Mazda","5","minivan",2012,"GASOLINE","8000.00"
22329,4261256,722,5001,"140.00","4.67",50,45,5001,"Philadelphia","US","39.910511","-75.187027","Philadelphia",722,"Acura","MDX","suv",2014,"GASOLINE","16000.00"
22330,9936051,1406,2408,"120.00","5.00",1,1,2408,"Broomall","US","39.974008","-75.342489","Philadelphia",1406,"Chrysler","Pacifica","van",2017,"GASOLINE","22000.00"
22331,7479736,1369,685,"155.00","4.94",35,33,685,"Philadelphia","US","40.041333","-75.146785","Philadelphia",1369,"Mercedes-Benz","GLC-Class","suv",2019,"GASOLINE","45000.00"
22332,5839388,1909,2871,"299.00","4.94",126,110,2871,"Los Angeles","US","34.043759","-118.262716","Los Angeles",1909,"Mercedes-Benz","G-Class","suv",2017,"GASOLINE","120000.00"
22333,9352785,833,5245,"119.00","5.00",33,28,5245,"Langhorne","US","40.154674","-74.922143","Philadelphia",833,"Lexus","GX 460","suv",2018,"GASOLINE","50000.00"
22334,3746510,600,3532,"169.00",NULL,0,0,3532,"Stratford","US","39.831566","-75.019134","Philadelphia",600,"Chevrolet","Suburban","suv",2015,"GASOLINE","30000.00"
22335,9777278,1544,4590,"149.00","4.86",15,14,4590,"East Windsor","US","40.280619","-74.544331","Philadelphia",1544,"Jaguar","F-PACE","suv",2018,"GASOLINE","40000.00"
22336,13078780,1817,5764,"55.00","5.00",11,8,5764,"Austin","US","30.202829","-97.771173","Austin",1817,"Infiniti","QX60","suv",2020,"GASOLINE","45000.00"
22337,10163250,1939,2361,"46.00","4.73",35,30,2361,"Memphis","US","35.057320","-89.800023","Memphis",1939,"Toyota","Camry","sedan",2013,"GASOLINE","10000.00"
22338,6598076,976,4968,"30.00","5.00",12,10,4968,"Orlando","US","28.546246","-81.376782","Orlando",976,"Jaguar","XF","sedan",2013,"GASOLINE","20000.00"
22339,2541813,537,5221,"85.00","4.79",160,127,5221,"Philadelphia","US","39.948903","-75.142811","Philadelphia",537,"Jeep","Wrangler","suv",2017,"GASOLINE","32000.00"
22340,4925670,1214,2981,"459.00","4.67",12,12,2981,"Paoli","US","40.040261","-75.477236","Philadelphia",1214,"Land Rover","Range Rover Velar","suv",2018,"GASOLINE","50000.00"
22341,8987813,726,3150,"60.00",NULL,0,0,3150,"Redondo Beach","US","33.832572","-118.377056","Los Angeles",726,"Land Rover","Range Rover Evoque","suv",2012,"GASOLINE","18000.00"
22342,15357260,1424,4350,"90.00","5.00",13,12,4350,"Philadelphia","US","39.939876","-75.192512","Philadelphia",1424,"Alfa Romeo","Stelvio","suv",2018,"GASOLINE","38000.00"
22343,72053,392,4117,"85.00","4.96",26,23,4117,"Doylestown","US","40.290226","-75.099055","Philadelphia",392,"Lincoln","Navigator","suv",2013,"GASOLINE","20000.00"
22344,14660731,287,2525,"55.00","5.00",12,11,2525,"Lexington","US","38.035242","-84.425293","Lexington",287,"Honda","CR-V","suv",2018,"GASOLINE","25000.00"
22345,8101856,573,5718,"136.00","5.00",13,12,5718,"Lexington","US","38.008826","-84.430912","Lexington",573,"Jeep","Wrangler Unlimited","suv",2019,"GASOLINE","40000.00"
22346,1300675,715,1359,"39.00","4.88",13,8,1359,"Bloomington","US","44.861406","-93.229668","Minneapolis",715,"Ford","Escape","suv",2012,"GASOLINE","8000.00"
22347,11183193,1130,4752,"300.00","5.00",6,4,4752,"Baton Rouge","US","30.348229","-90.937128","New Orleans",1130,"Land Rover","Range Rover","suv",2019,"GASOLINE","75000.00"
22348,6630897,727,3467,"54.00",NULL,0,0,3467,"Lexington","US","37.989688","-84.459063","Lexington",727,"Chrysler","Town and Country","minivan",2013,"GASOLINE","12000.00"
22349,2541813,105,3548,"88.00","4.83",45,35,3548,"Philadelphia","US","39.948519","-75.142870","Philadelphia",105,"Jeep","Cherokee","suv",2016,"GASOLINE","20000.00"
22350,7443490,658,2679,"150.00","5.00",3,3,2679,"Little Rock","US","34.684640","-92.238826","Little Rock",658,"Cadillac","Escalade ESV","suv",2015,"GASOLINE","45000.00"
22351,5584584,830,5177,"50.00","4.95",49,39,5177,"Kansas City","US","39.050535","-94.686501","Kansas City",830,"Hyundai","Tucson","suv",2019,"GASOLINE","25000.00"
22352,2956041,344,3125,"94.00","5.00",7,6,3125,"Tempe","US","33.348308","-111.956025","Phoenix",344,"Porsche","Cayenne","suv",2013,"GASOLINE","25000.00"
22353,10172877,727,5593,"72.00","5.00",2,1,5593,"Pennsauken Township","US","39.951495","-75.069742","Philadelphia",727,"Chrysler","Town and Country","minivan",2013,"GASOLINE","12000.00"
22354,4995589,1206,4345,"89.00","5.00",31,26,4345,"Norristown","US","40.124457","-75.340067","Philadelphia",1206,"Jeep","Wrangler","suv",2010,"GASOLINE","15000.00"
22355,4335183,344,3555,"295.00",NULL,0,0,3555,"East Fallowfield Township","US","39.977085","-75.793416","Philadelphia",344,"Porsche","Cayenne","suv",2013,"GASOLINE","25000.00"
22356,4925670,1308,3089,"149.00","5.00",7,7,3089,"Paoli","US","40.039920","-75.477693","Philadelphia",1308,"Acura","MDX","suv",2019,"GASOLINE","26000.00"
22357,9527512,991,1508,"30.00","4.43",9,7,1508,"Alexander","US","34.607981","-92.437288","Little Rock",991,"Chevrolet","Trax","suv",2017,"GASOLINE","16000.00"
22358,7813336,587,4838,"74.00","5.00",1,1,4838,"Smyrna","US","39.280356","-75.588338","Philadelphia",587,"Acura","RDX","suv",2014,"GASOLINE","16000.00"
22359,3516498,179,2390,"170.00","5.00",12,11,2390,"Pemberton","US","40.006314","-74.696975","Philadelphia",179,"GMC","Savana","van",2010,"GASOLINE","10000.00"
22360,2451165,774,5399,"175.00",NULL,0,0,5399,"Austin","US","30.420267","-97.856875","Austin",774,"Lincoln","Navigator","suv",2015,"GASOLINE","45000.00"
22361,2245898,1356,635,"42.00","4.93",134,120,635,"Saint Paul","US","44.914897","-93.147012","Minneapolis",1356,"Chevrolet","Impala","sedan",2016,"GASOLINE","18000.00"
22362,5314686,1131,227,"83.00","5.00",2,1,227,"Diamond Bar","US","34.016849","-117.790657","Ontario",1131,"BMW","5 Series","sedan",2018,"GASOLINE","45000.00"
22363,893373,1439,440,"149.00","4.60",17,10,440,"Los Angeles","US","34.230585","-118.520757","Ontario",1439,"Tesla","Model S","sedan",2016,"ELECTRIC","50000.00"
22364,8388004,407,1136,"96.00","5.00",36,33,1136,"Denver","US","39.733513","-104.992400","Denver",407,"Tesla","Model 3","sedan",2018,"ELECTRIC","40000.00"
22365,15158739,1522,5210,"27.00","4.63",9,8,5210,"Romulus","US","42.262408","-83.334054","Detroit",1522,"Ford","Focus","hatchback",2009,"GASOLINE","5000.00"
22366,15158739,814,634,"22.00","4.82",14,11,634,"Romulus","US","42.263267","-83.332729","Detroit",814,"Chevrolet","Aveo","hatchback",2009,"GASOLINE","4000.00"
22367,2561238,619,926,"175.00","5.00",28,27,926,"East Brunswick","US","40.431423","-74.393076","Newark",619,"Jaguar","F-TYPE","coupe",2018,"GASOLINE","60000.00"
22368,12961617,223,1032,"34.00","4.83",9,6,1032,"Greensboro","US","36.122292","-79.887575","Greensboro",223,"Toyota","Corolla","sedan",2015,"GASOLINE","15000.00"
22369,6821053,178,1744,"45.00","5.00",17,15,1744,"Denver","US","39.671365","-104.942136","Denver",178,"Subaru","Legacy","sedan",2018,"GASOLINE","25000.00"
22370,106644,1016,3574,"38.00","5.00",2,1,3574,"Indianapolis","US","39.912363","-86.137464","Indianapolis",1016,"Toyota","Yaris iA","sedan",2017,"GASOLINE","15000.00"
22371,1028762,912,3047,"109.00","5.00",91,86,3047,"Orlando","US","28.549092","-81.158305","Orlando",912,"Polaris","Slingshot","coupe",2016,"GASOLINE","18000.00"
22372,4942084,606,909,"49.00","4.96",25,24,909,"Brown Deer","US","43.163293","-87.968620","Milwaukee",606,"Lexus","HS 250h","sedan",2010,"HYBRID","10000.00"
22373,4942084,445,3070,"45.00","5.00",4,4,3070,"Brown Deer","US","43.162879","-87.970546","Milwaukee",445,"FIAT","500","hatchback",2013,"GASOLINE","8000.00"
22374,15757194,1614,1339,"76.00",NULL,0,0,1339,"Levittown","US","40.168201","-74.817854","Philadelphia",1614,"Honda","Odyssey","minivan",2015,"GASOLINE","20000.00"
22375,2272659,1316,1589,"64.00","5.00",13,12,1589,"Kansas City","US","39.310145","-94.714573","Kansas City",1316,"Dodge","Grand Caravan","minivan",2015,"GASOLINE","15000.00"
22376,2272659,908,3045,"70.00","4.86",73,59,3045,"Kansas City","US","39.310246","-94.713750","Kansas City",908,"Dodge","Grand Caravan","minivan",2014,"GASOLINE","12000.00"
22377,2541813,334,5032,"62.00","4.78",79,58,5032,"Philadelphia","US","39.949421","-75.143113","Philadelphia",334,"Toyota","RAV4","suv",2019,"GASOLINE","30000.00"
22378,2541813,808,2979,"56.00","4.94",21,16,2979,"Philadelphia","US","39.949022","-75.144287","Philadelphia",808,"Honda","CR-V","suv",2020,"GASOLINE","30000.00"
22379,2272659,1033,4635,"63.00","4.91",105,85,4635,"Kansas City","US","39.309822","-94.713721","Kansas City",1033,"Kia","Sedona","minivan",2011,"GASOLINE","8000.00"
22380,1055513,323,2131,"78.00","5.00",3,3,2131,"Matawan","US","40.417330","-74.236667","Philadelphia",323,"Volkswagen","Atlas","suv",2018,"GASOLINE","30000.00"
22381,3611642,1955,5638,"160.00","5.00",15,12,5638,"Kansas City","US","39.001232","-94.497727","Kansas City",1955,"Land Rover","Range Rover","suv",2013,"GASOLINE","30000.00"
22382,7960565,602,4057,"72.00","4.00",3,1,4057,"Bensalem","US","40.135875","-74.958648","Philadelphia",602,"Chrysler","Town and Country","minivan",2008,"GASOLINE","5000.00"
22383,10841398,308,4095,"70.00","4.84",45,44,4095,"West Windsor Township","US","40.304883","-74.627040","Philadelphia",308,"Chevrolet","Equinox","suv",2018,"GASOLINE","25000.00"
22384,687208,308,3053,"54.00","4.83",68,53,3053,"Scottsdale","US","33.615870","-111.899957","Phoenix",308,"Chevrolet","Equinox","suv",2018,"GASOLINE","25000.00"
22385,1331231,536,3430,"179.00","5.00",6,5,3430,"Daly City","US","37.674208","-122.484539","Sacramento",536,"BMW","7-Series","sedan",2019,"GASOLINE","70000.00"
22386,3484421,1575,3584,"129.00","4.91",42,33,3584,"Las Vegas","US","36.076467","-115.112588","Las Vegas",1575,"Jeep","Wrangler","suv",2014,"GASOLINE","22000.00"
22387,950349,727,2093,"62.00","4.75",82,73,2093,"Phoenix","US","33.449066","-111.987970","Phoenix",727,"Chrysler","Town and Country","minivan",2013,"GASOLINE","12000.00"
22388,14897723,291,122,"180.00",NULL,0,0,122,"Phoenix","US","33.374495","-112.080211","Phoenix",291,"Mercedes-Benz","G-Class","suv",2013,"GASOLINE","70000.00"
22389,3856661,1194,76,"52.00","4.89",45,38,76,"Phoenix","US","33.444089","-111.996596","Phoenix",1194,"Dodge","Grand Caravan","minivan",2011,"GASOLINE","8000.00"
22390,9482137,1257,3035,"40.00","5.00",31,27,3035,"Orlando","US","28.497817","-81.322844","Orlando",1257,"Nissan","Rogue","suv",2018,"GASOLINE","22000.00"
22391,950349,1374,1382,"58.00","4.78",62,51,1382,"Phoenix","US","33.449563","-111.987577","Phoenix",1374,"Kia","Sedona","minivan",2014,"GASOLINE","16000.00"
22392,15436077,215,3226,"42.00","4.67",6,6,3226,"Pine Castle","US","28.462267","-81.365846","Orlando",215,"Kia","Sedona","minivan",2016,"GASOLINE","22000.00"
22393,15582642,256,165,"44.00","5.00",3,3,165,"South Holland","US","41.586882","-87.596984","Chicago",256,"Dodge","Journey","suv",2018,"GASOLINE","20000.00"
22394,3140130,1218,5322,"53.00","4.87",15,15,5322,"Raleigh","US","35.854760","-78.718083","Raleigh/Durham",1218,"Ford","Escape","suv",2017,"GASOLINE","22000.00"
22395,864946,1962,3059,"207.00","5.00",1,1,3059,"Miami","US","25.759670","-80.194130","Fort Myers",1962,"BMW","X5","suv",2017,"GASOLINE","40000.00"
22396,888722,945,4392,"179.00","4.95",52,42,4392,"San Diego","US","32.747899","-117.140462","San Diego",945,"Tesla","Model X","suv",2018,"ELECTRIC","60000.00"
22397,7063523,344,2150,"248.00","5.00",1,1,2150,"Roanoke","US","37.199956","-80.022282","Roanoke",344,"Porsche","Cayenne","suv",2013,"GASOLINE","25000.00"
22398,10997195,652,1152,"200.00","5.00",5,2,1152,"Rochester","US","44.024368","-92.455966","Rochester",652,"Porsche","Cayenne","suv",2019,"GASOLINE","70000.00"
22399,2414924,1225,427,"151.00","5.00",2,1,427,"Orange Beach","US","30.289449","-87.594689","Mobile",1225,"Jeep","Wrangler","suv",2018,"GASOLINE","35000.00"
22400,11516443,1426,5445,"70.00","5.00",44,41,5445,"San Diego","US","32.769216","-117.186794","San Diego",1426,"Mercedes-Benz","GLA-Class","suv",2017,"GASOLINE","30000.00"
22401,9167041,1386,302,"32.00","5.00",26,26,302,"San Diego","US","32.727514","-117.229225","San Diego",1386,"Subaru","XV Crosstrek","suv",2014,"GASOLINE","14000.00"
22402,582529,1788,567,"190.00",NULL,0,0,567,"San Diego","US","32.769208","-117.165758","San Diego",1788,"Tesla","Model X","suv",2020,"ELECTRIC","80000.00"
22403,5533649,1823,974,"65.00","4.94",55,48,974,"San Diego","US","32.850354","-117.214416","San Diego",1823,"Toyota","Sienna","minivan",2014,"GASOLINE","20000.00"
22404,1404003,1802,1205,"44.00","5.00",3,2,1205,"Madison","US","43.128399","-89.349523","Madison",1802,"Dodge","Durango","suv",2015,"GASOLINE","20000.00"
22405,1813178,276,4801,"50.00","5.00",61,55,4801,"Minneapolis","US","44.952128","-93.227287","Minneapolis",276,"Toyota","RAV4","suv",2018,"GASOLINE","25000.00"
22406,14597674,134,4527,"77.00","5.00",14,9,4527,"San Diego","US","32.808147","-117.127747","San Diego",134,"Chevrolet","Suburban","suv",2019,"GASOLINE","60000.00"
22407,8761848,1264,5077,"94.00","4.99",95,81,5077,"San Diego","US","32.765719","-117.158771","San Diego",1264,"Lexus","NX 300","suv",2018,"GASOLINE","35000.00"
22408,106644,1016,3574,"38.00","5.00",2,1,3574,"Indianapolis","US","39.912363","-86.137464","Indianapolis",1016,"Toyota","Yaris iA","sedan",2017,"GASOLINE","15000.00"
22409,6353730,1186,2839,"89.00","4.93",53,46,2839,"Carlsbad","US","33.126038","-117.257941","San Diego",1186,"BMW","X5","suv",2013,"DIESEL","18000.00"
22410,15152467,723,5544,"42.00",NULL,0,0,5544,"San Diego","US","32.759407","-117.178394","San Diego",723,"Chrysler","Town and Country","minivan",2016,"GASOLINE","20000.00"
22411,6353730,1613,3256,"90.00","4.93",15,14,3256,"Carlsbad","US","33.129766","-117.241385","San Diego",1613,"Ram","1500","truck",2017,"DIESEL","30000.00"
22412,10906159,323,119,"119.00","5.00",17,16,119,"Saint Paul","US","44.918801","-93.189439","Minneapolis",323,"Volkswagen","Atlas","suv",2018,"GASOLINE","30000.00"
22413,14597674,1483,5165,"70.00","5.00",11,9,5165,"San Diego","US","32.809662","-117.127227","San Diego",1483,"Jeep","Wrangler","suv",2009,"GASOLINE","15000.00"
22414,8761848,1520,3901,"109.00","5.00",28,25,3901,"San Diego","US","32.765051","-117.158501","San Diego",1520,"Maserati","Levante","suv",2019,"GASOLINE","75000.00"
22415,11229666,573,3796,"69.00","5.00",11,11,3796,"San Diego","US","32.866604","-117.234492","San Diego",573,"Jeep","Wrangler Unlimited","suv",2019,"GASOLINE","40000.00"
22416,5615590,708,199,"89.00","5.00",37,33,199,"Reno","US","39.552920","-119.808160","Reno",708,"BMW","X4","suv",2016,"GASOLINE","30000.00"
22417,8474253,963,494,"33.00","5.00",7,6,494,"San Diego","US","32.732128","-117.102528","San Diego",963,"Toyota","Tacoma","truck",2010,"GASOLINE","12000.00"
22418,15368770,439,3773,"51.00","5.00",7,6,3773,"La Mesa","US","32.773128","-117.024570","San Diego",439,"Dodge","Ram 1500","truck",2019,"GASOLINE","35000.00"
22419,11273950,106,713,"144.00","5.00",4,4,713,"Apple Valley","US","44.763619","-93.168450","Minneapolis",106,"Cadillac","Escalade","suv",2015,"GASOLINE","40000.00"
22420,2770399,1039,3263,"69.00","4.91",38,32,3263,"Eagan","US","44.843006","-93.143078","Minneapolis",1039,"Ford","Expedition","suv",2012,"GASOLINE","15000.00"
22421,10999899,769,5172,"71.00","4.72",24,18,5172,"San Diego","US","32.788786","-117.105767","San Diego",769,"Toyota","Tundra","truck",2010,"GASOLINE","15000.00"
22422,7163692,199,4394,"70.00","5.00",9,5,4394,"Sacramento","US","38.669120","-121.517737","Sacramento",199,"Nissan","Leaf","hatchback",2019,"ELECTRIC","20000.00"
22423,15760712,738,136,"163.00","5.00",1,1,136,"Minneapolis","US","44.985131","-93.275306","Minneapolis",738,"Land Rover","Range Rover Sport","suv",2016,"GASOLINE","40000.00"
22424,11835475,1008,4122,"140.00","5.00",31,28,4122,"Arlington","US","38.847707","-77.075951","Washington",1008,"Land Rover","Range Rover","suv",2017,"GASOLINE","60000.00"
22425,406236,716,5805,"56.00","4.85",38,34,5805,"Minneapolis","US","44.986354","-93.276060","Minneapolis",716,"Hyundai","Santa Fe","suv",2019,"GASOLINE","30000.00"
22426,543152,1765,5409,"55.00","4.97",95,87,5409,"Denver","US","39.764550","-104.902743","Colorado Springs",1765,"Chevrolet","TrailBlazer","suv",2009,"GASOLINE","7000.00"
22427,2245898,700,439,"39.00","4.95",149,125,439,"Saint Paul","US","44.914918","-93.147582","Minneapolis",700,"Ford","Escape","suv",2010,"GASOLINE","7000.00"
22428,6072055,558,4033,"95.00","4.90",63,51,4033,"Auburn","US","47.331334","-122.221282","Seattle",558,"Land Rover","Range Rover","suv",2012,"GASOLINE","25000.00"
22429,519460,1470,4548,"78.00","4.68",49,38,4548,"Millbrae","US","37.588440","-122.411838","San Francisco",1470,"GMC","Acadia","suv",2010,"GASOLINE","8000.00"
22430,15397792,811,1539,"55.00","5.00",4,2,1539,"Riverside","US","33.991988","-117.347140","Ontario",811,"Jeep","Wrangler","suv",2015,"GASOLINE","28000.00"
22431,543152,1412,3416,"73.00","4.96",120,101,3416,"Denver","US","39.765683","-104.905445","Colorado Springs",1412,"GMC","Yukon","suv",2005,"GASOLINE","7000.00"
